Semester Year Name,Semester Year Letter Cd Concat,Semester Nm,Ungrad Grad Cd,All Major Acad Hier Level Nm,Reporting Clg School Short Nm,Academic Division Short Nm,Academic Department Short Nm,Student Headcount,Prorated Student Major Cnt Sum,Student Headcount-DEC,Academic Yr
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Astronomy,56,37.5,56,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Earth & Planetary Science,125,115,125,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,567,438.8333333,567,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,275,227.6666667,275,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Statistics,379,269.5,379,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,African American Studies,16,15,16,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Anthropology,206,185.1666667,206,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Economics,1104,949.5,1104,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Ethnic Studies,116,96,116,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Gender & Womens Studies,46,36.16666667,46,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Geography,102,85.66666667,102,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,History,293,261.5,293,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Interdisc Social Science Pgms,957,862.6666667,957,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Linguistics,116,98,116,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Political Science,845,770,845,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Psychology,714,630,714,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Sociology,495,453,495,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Undeclared,L&S Undeclared,8938,8938,8938,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Letters & Science,L&S Undergrad Studies Division,UG Interdisciplinary Studies,791,721.3333333,791,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Natural Resources,Clg of Natural Resources,Ag & Resource Econ & Pol,224,201.5,224,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Natural Resources,Clg of Natural Resources,"Env Sci, Policy, & Mgmt",818,780.8333333,818,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Natural Resources,Clg of Natural Resources,Nutritional Sciences & Tox,285,273.5,285,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Natural Resources,Clg of Natural Resources,Other Clg of Natural Res Pgms,155,155,155,2014-15
2015 Spring,2015 B,Spring,U,All,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,184,181,184,2014-15
2015 Spring,2015 B,Spring,U,All,Haas School of Business,Haas School of Business,Business,632,563.1666667,632,2014-15
2015 Spring,2015 B,Spring,U,All,Other EVCP Programs,Other EVCP Programs,Other EVCP Programs,2,2,2,2014-15
2015 Fall,2015 D,Fall,U,All,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,465,463.5,465,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Chemistry,Clg of Chemistry,Chemistry,452,446.5,452,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Bioengineering,307,298.5,307,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,321,320,321,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,1295,1268.833333,1295,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,40,40,40,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Engineering Science,254,246.3333333,254,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,124,120,124,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Materials Science & Eng,128,127.5,128,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Mechanical Engineering,632,622,632,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Engineering,Clg of Engineering,Nuclear Engineering,56,56,56,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Environmental Design,Clg of Environmental Design,Architecture,363,360.5,363,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Environmental Design,Clg of Environmental Design,City & Regional Planning,97,93.5,97,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,131,128.5,131,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Environmental Design,Clg of Environmental Design,Other Env Design Programs,4,3.5,4,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Chemistry,22,18.5,22,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,906,782.8333333,906,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,9,8.5,9,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,222,186.6666667,222,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,24,19.5,24,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,399,366.3333333,399,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,266,236.6666667,266,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,75,64,75,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,25,19.33333333,25,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,30,27.5,30,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,33,25,33,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,English,463,420.5,463,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Film and Media,75,65,75,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,French,45,34.66666667,45,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,German,18,13.5,18,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,History of Art,58,51,58,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Italian Studies,11,7.333333333,11,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Music,100,89.33333333,100,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Near Eastern Studies,21,14.83333333,21,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Other Arts & Humanities Pgms,1,1,1,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Philosophy,168,155.1666667,168,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Rhetoric,107,88.33333333,107,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Scandinavian,6,5,6,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Slavic Languages & Literatures,8,6.5,8,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,South & SE Asian Studies,18,13.5,18,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Spanish & Portuguese,78,59.83333333,78,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Theater Dance & Perf Stds,77,65.5,77,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,411,383,411,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,608,556.1666667,608,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Astronomy,73,50.16666667,73,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Earth & Planetary Science,88,81,88,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,500,391.3333333,500,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,272,226.1666667,272,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Statistics,324,230.6666667,324,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,African American Studies,17,17,17,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Anthropology,216,200.5,216,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Economics,1007,865.8333333,1007,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Ethnic Studies,97,83,97,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Gender & Womens Studies,42,33.33333333,42,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Geography,80,67.83333333,80,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,History,249,222.5,249,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Interdisc Social Science Pgms,837,757,837,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Linguistics,94,76.5,94,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Political Science,799,738,799,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Psychology,623,554.8333333,623,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Social Sciences Division,Sociology,472,439.5,472,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Undeclared,L&S Undeclared,10317,10317,10317,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Letters & Science,L&S Undergrad Studies Division,UG Interdisciplinary Studies,699,643.6666667,699,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Natural Resources,Clg of Natural Resources,Ag & Resource Econ & Pol,267,247,267,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Natural Resources,Clg of Natural Resources,"Env Sci, Policy, & Mgmt",860,828,860,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Natural Resources,Clg of Natural Resources,Nutritional Sciences & Tox,294,285,294,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Natural Resources,Clg of Natural Resources,Other Clg of Natural Res Pgms,172,172,172,2015-16
2015 Fall,2015 D,Fall,U,All,Clg of Natural Resources,Clg of Natural Resources,Plant & Microbial Biology,177,174,177,2015-16
2015 Fall,2015 D,Fall,U,All,Haas School of Business,Haas School of Business,Business,726,659,726,2015-16
2015 Fall,2015 D,Fall,U,All,Other EVCP Programs,Other EVCP Programs,Other EVCP Programs,9,9,9,2015-16
2015 Fall,2015 D,Fall,U,All,UCB Extension,FPF-Undergraduate Div,FPF-General,746,746,746,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,420,418,420,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Chemistry,Clg of Chemistry,Chemistry,424,417.3333333,424,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Bioengineering,290,281.5,290,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,288,287.5,288,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,1196,1172.833333,1196,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,43,43,43,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Engineering Science,216,209,216,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,120,116,120,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Materials Science & Eng,115,115,115,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Mechanical Engineering,577,566.5,577,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Engineering,Clg of Engineering,Nuclear Engineering,52,52,52,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Environmental Design,Clg of Environmental Design,Architecture,330,330,330,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Environmental Design,Clg of Environmental Design,City & Regional Planning,93,90,93,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,135,132.5,135,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Environmental Design,Clg of Environmental Design,Other Env Design Programs,6,5.5,6,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Chemistry,18,15,18,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,1083,939.1666667,1083,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,13,12.5,13,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,281,238.1666667,281,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,24,17.33333333,24,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,493,440.3333333,493,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,277,246.3333333,277,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,98,83,98,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,24,17.83333333,24,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,32,29,32,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,39,31.66666667,39,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,English,550,505,550,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Film and Media,99,88,99,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,French,46,35.66666667,46,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,German,24,18.5,24,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,History of Art,70,59,70,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Italian Studies,13,9.5,13,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Music,107,94.83333333,107,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Near Eastern Studies,22,17,22,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Other Arts & Humanities Pgms,1,1,1,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Philosophy,183,167.6666667,183,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Rhetoric,121,101.8333333,121,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Scandinavian,6,5,6,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Slavic Languages & Literatures,5,3,5,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,South & SE Asian Studies,19,14.5,19,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Spanish & Portuguese,79,61.5,79,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Arts & Humanities Division,Theater Dance & Perf Stds,88,75,88,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Biological Sciences Div,Integrative Biology,484,451.8333333,484,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Biological Sciences Div,Molecular & Cell Biology,793,724.5,793,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Astronomy,75,50.83333333,75,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Earth & Planetary Science,86,78.5,86,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Mathematics,576,452.8333333,576,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Physics,272,220.3333333,272,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Math & Phys Sciences Div,Statistics,357,245.8333333,357,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,African American Studies,17,16.5,17,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Anthropology,214,198.6666667,214,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Economics,1139,961.3333333,1139,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Ethnic Studies,97,81.5,97,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Gender & Womens Studies,44,36.33333333,44,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Geography,92,80.83333333,92,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,History,283,256.5,283,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Interdisc Social Science Pgms,937,846,937,2015-16
2016 Spring,2016 B,Spring,U,All,Clg of Letters & Science,L&S Social Sciences Division,Linguistics,122,102.1666667,122,2015-16
